0.944858 -152.019193 
1.13383 -152.454486 
1.3228 -152.660046 
1.51177 -152.751305 
1.70074 -152.784216 
1.88972 -152.787264 
2.07869 -152.775440 
2.26766 -152.756909 
2.45663 -152.736286 
2.6456 -152.716253 
2.83457 -152.698391 
3.02355 -152.683601 
3.21252 -152.672121 
3.40149 -152.663092 
3.59046 -152.653698 
3.77943 -152.638047 
3.9684 -152.605554 
4.15738 -152.538151 
4.34635 -152.405475 
4.53532 -152.157190 
4.72429 -151.713966 
